TeamId,TeamName,SubmissionDate,Score
1606323,"Liao Songlin","2018-09-29 07:19:58",0.19220
1561943,yaocheng,"2018-09-29 07:24:07",0.12676
2160074,"Gonçalo Lopes","2018-09-29 07:42:27",0.40890
2093438,"Keiichiro Yonekura","2018-09-29 07:45:52",0.41800
2093438,"Keiichiro Yonekura","2018-09-29 08:19:40",0.19653
1614029,Wxr185,"2018-09-29 08:21:05",0.11547
1857325,emprise,"2018-09-29 08:26:18",0.13711
2093438,"Keiichiro Yonekura","2018-09-29 08:36:33",0.18765
2105087,BT071103,"2018-09-29 09:27:35",0.15543
1681555,"Josh Reed","2018-09-29 09:34:13",0.11962
2134289,~~~//_0\~~~,"2018-09-29 09:34:25",0.20816
2118582,"Daria Korieshnikova","2018-09-29 10:26:08",0.13542
2163827,noob_in_kaggle,"2018-09-29 10:33:00",0.40890
2118582,"Daria Korieshnikova","2018-09-29 10:43:27",0.13538
2163827,noob_in_kaggle,"2018-09-29 10:52:08",0.30915
1015830,AdityaVikram,"2018-09-29 10:59:35",0.26296
1015830,AdityaVikram,"2018-09-29 11:13:34",0.11979
2163929,poub,"2018-09-29 11:19:54",0.17220
1015830,AdityaVikram,"2018-09-29 11:30:22",0.11709
375328,"Praveen Singh","2018-09-29 11:34:47",0.11653
2163428,ashish599,"2018-09-29 11:37:53",0.16944
2163459,atp001,"2018-09-29 11:47:59",0.15629
2067718,davidgunawan888,"2018-09-29 11:51:28",0.11945
2153600,HWXzZZ,"2018-09-29 12:03:36",0.11537
2043974,paton,"2018-09-29 12:09:35",0.12084
2117606,"Mario Fernández","2018-09-29 12:12:24",0.27032
2161091,"Czu Hsuan","2018-09-29 12:27:36",0.23132
2148333,JoyChanCN,"2018-09-29 12:28:13",0.11488
2040718,"Oksana Antropova","2018-09-29 12:37:49",0.15556
2131913,"Tetiana Kudriavtseva","2018-09-29 13:02:33",0.13035
2164243,fsuchodolski,"2018-09-29 13:05:33",0.12835
2157298,laura2zhang,"2018-09-29 13:06:06",0.12086
2164249,"Jacek Góraj","2018-09-29 13:06:22",0.12991
2147173,"Hoang Pham","2018-09-29 14:05:55",0.40890
1829125,"Kei Miyamae","2018-09-29 14:28:40",0.15096
2162337,martinda17,"2018-09-29 14:30:00",0.14053
1767838,"Adam Kass","2018-09-29 14:34:11",0.17059
2153825,lczazu,"2018-09-29 14:49:09",0.17412
1829125,"Kei Miyamae","2018-09-29 15:04:15",0.14955
2163543,kaze,"2018-09-29 15:23:13",0.17417
2053717,ZeyuWU,"2018-09-29 15:24:24",0.13584
1999738,windkey,"2018-09-29 15:24:49",0.13584
2163428,ashish599,"2018-09-29 15:33:34",0.16249
2117993,"Ned Berman","2018-09-29 15:53:01",0.41920
2015380,"Kaide Naohiro","2018-09-29 16:12:14",0.40890
1156875,"Kyrie Irving","2018-09-29 16:15:18",0.11544
2220927,"Miquel Natalia","2018-09-29 16:31:44",0.14640
2220927,"Miquel Natalia","2018-09-29 16:36:29",0.13788
2164930,"Yaq Beush","2018-09-29 16:41:02",0.12848
2156981,"Ho Duc Huy","2018-09-29 16:51:07",0.12201
2163428,ashish599,"2018-09-29 17:13:36",0.15767
2163428,ashish599,"2018-09-29 17:18:50",0.15620
2160074,"Gonçalo Lopes","2018-09-29 17:21:47",0.14865
2164893,lkuen89,"2018-09-29 17:45:17",0.16277
1992398,"Noushad Ali","2018-09-29 18:32:21",0.12340
2045485,"Spencer Retcher","2018-09-29 18:38:27",0.13749
2163764,"Bernhard Walser","2018-09-29 19:03:05",1.61469
2128757,"Pascal Klos","2018-09-29 19:08:48",10.60087
2128757,"Pascal Klos","2018-09-29 19:10:20",9.45410
1788852,JMcubed,"2018-09-29 19:21:37",0.16919
1788852,JMcubed,"2018-09-29 19:48:33",0.16819
2162174,"Calvin Ly","2018-09-29 20:00:11",0.13029
2161136,EmmanuelLdx,"2018-09-29 20:09:35",0.33200
2162174,"Calvin Ly","2018-09-29 20:22:18",0.12224
2162174,"Calvin Ly","2018-09-29 20:23:18",0.12096
2123591,nickmoriello,"2018-09-29 20:29:44",0.16605
2165454,"Anton Petukhov","2018-09-29 20:41:43",0.40890
2164893,lkuen89,"2018-09-29 20:41:47",0.16011
2165454,"Anton Petukhov","2018-09-29 20:53:54",0.11755
2165454,"Anton Petukhov","2018-09-29 21:02:18",0.11547
2164760,"Piotr Kalanski ","2018-09-29 21:09:04",0.18398
2038945,PM,"2018-09-29 21:14:44",0.13200
2066589,vincent1919,"2018-09-29 21:24:27",0.15102
2076173,Cojonas,"2018-09-29 21:25:59",0.70620
2076173,Cojonas,"2018-09-29 21:28:20",0.13499
2023618,"Amie Blanks","2018-09-29 21:49:11",0.40890
2050352,moyaglez,"2018-09-29 21:57:45",0.23727
2080793,Gottfried,"2018-09-29 22:10:56",0.12734
1995208,shuhum,"2018-09-29 22:33:54",0.40890
2108403,"Jingya Yang","2018-09-29 22:55:55",0.73342
2164760,"Piotr Kalanski ","2018-09-29 23:54:37",0.17093
2161332,aaronli3,"2018-09-30 00:04:19",0.11546
2165935,"Jeevaa V","2018-09-30 01:09:28",0.14107
2150616,"Addie Kingsland","2018-09-30 01:22:40",0.13381
2148442,goat,"2018-09-30 01:30:04",0.11554
1829125,"Kei Miyamae","2018-09-30 01:31:04",0.14588
1829125,"Kei Miyamae","2018-09-30 01:52:48",0.14576
2159524,丶谷一一,"2018-09-30 02:30:24",0.40890
2162174,"Calvin Ly","2018-09-30 02:53:17",0.12086
2162174,"Calvin Ly","2018-09-30 02:55:00",0.12064
2162174,"Calvin Ly","2018-09-30 02:55:47",0.12052
2162174,"Calvin Ly","2018-09-30 02:56:52",0.12049
2168550,"Benson Huang","2018-09-30 03:36:24",0.12129
2166286,xiaotuzi,"2018-09-30 03:43:03",0.17421
2159524,丶谷一一,"2018-09-30 03:54:53",0.12616
2156232,"Samuel Zhang","2018-09-30 03:59:59",0.11482
2130264,MachineMeister,"2018-09-30 04:04:43",0.11685
2130264,MachineMeister,"2018-09-30 04:05:57",0.11640
2166102,liubotao,"2018-09-30 04:17:13",0.12604
2162174,"Calvin Ly","2018-09-30 04:24:21",0.12012
2162174,"Calvin Ly","2018-09-30 04:26:12",0.12009
1939365,"Non Philavong","2018-09-30 04:42:38",0.17507
2166102,liubotao,"2018-09-30 04:45:46",0.12438
2086867,naokimatsunaga,"2018-09-30 05:03:50",0.13734
2159925,"Nobuaki Okada","2018-09-30 05:09:53",0.13791
2164563,"Bin Zeng","2018-09-30 05:11:53",0.11448
2040004,ohmygod,"2018-09-30 05:23:13",0.11833
2085856,"Jacky Tsai","2018-09-30 05:56:12",0.11030
2163543,kaze,"2018-09-30 06:10:14",0.15393
2024890,Avishka,"2018-09-30 08:05:27",0.11987
2164893,lkuen89,"2018-09-30 08:14:15",0.14375
2079725,pauze,"2018-09-30 08:44:16",0.95475
2085856,"Jacky Tsai","2018-09-30 08:52:31",0.10972
1998446,"Ben Motil","2018-09-30 09:20:13",0.13332
2166936,KhoaDangNguyenAnh,"2018-09-30 09:36:28",0.15740
2040718,"Oksana Antropova","2018-09-30 09:38:36",0.15458
2054215,"Nishan Kundu","2018-09-30 09:57:18",0.15003
1327694,"Dhrumil Mehta","2018-09-30 10:12:27",0.15504
1327694,"Dhrumil Mehta","2018-09-30 10:23:32",0.14292
2076720,DonErnesto,"2018-09-30 10:48:48",0.14900
1327694,"Dhrumil Mehta","2018-09-30 10:54:52",0.13840
1201168,aravindhema,"2018-09-30 11:03:00",0.18838
1201168,aravindhema,"2018-09-30 11:05:13",0.18441
1201168,aravindhema,"2018-09-30 11:06:53",0.18130
2076720,DonErnesto,"2018-09-30 11:48:22",0.14581
1236864,TanmayDisoriya,"2018-09-30 11:53:07",0.44641
2128757,"Pascal Klos","2018-09-30 12:15:52",0.13160
2049954,Maasin,"2018-09-30 12:17:17",4.46558
1829125,"Kei Miyamae","2018-09-30 12:20:19",0.14542
1829125,"Kei Miyamae","2018-09-30 12:36:52",0.14431
1096032,"Sunhwa Lee","2018-09-30 12:38:11",0.11533
2040718,"Oksana Antropova","2018-09-30 12:49:04",0.14151
2165459,"Marcin Tutajewski","2018-09-30 12:56:19",0.29591
2161136,EmmanuelLdx,"2018-09-30 12:56:52",0.15805
2128757,"Pascal Klos","2018-09-30 13:14:45",0.13081
2128757,"Pascal Klos","2018-09-30 13:25:14",0.12392
2157191,LITTLEJOHN,"2018-09-30 13:27:48",0.13521
2123522,"Acacio Passos","2018-09-30 13:35:26",0.11717
2157191,LITTLEJOHN,"2018-09-30 13:36:16",0.13502
2134289,~~~//_0\~~~,"2018-09-30 13:52:01",0.17244
1867191,"Julian Wiley","2018-09-30 13:57:21",0.14688
1363635,Vencel,"2018-09-30 13:58:43",0.12595
2161136,EmmanuelLdx,"2018-09-30 14:20:57",0.14570
2076720,DonErnesto,"2018-09-30 14:23:39",0.13859
2167816,anglee5566,"2018-09-30 14:24:46",0.12531
2077618,rashidhar,"2018-09-30 14:31:26",0.19125
2106431,"Lakshya Uttrani","2018-09-30 14:36:35",9.45434
1999738,windkey,"2018-09-30 14:36:54",0.12859
2161136,EmmanuelLdx,"2018-09-30 14:50:14",0.13192
1236864,TanmayDisoriya,"2018-09-30 14:52:57",0.18661
2161136,EmmanuelLdx,"2018-09-30 14:56:19",0.12656
1974741,Masashi.M,"2018-09-30 15:01:14",0.16260
2161136,EmmanuelLdx,"2018-09-30 15:05:04",0.12479
1327694,"Dhrumil Mehta","2018-09-30 15:29:44",0.13728
2164563,"Bin Zeng","2018-09-30 15:37:07",0.10985
2085411,"Vazgen Zakaryan","2018-09-30 16:44:14",0.12825
2149454,RoiRodriguez,"2018-09-30 17:03:04",0.72335
2149454,RoiRodriguez,"2018-09-30 17:05:13",0.40890
2168349,cchen1994,"2018-09-30 17:17:51",0.49358
2055388,YanbingLiu,"2018-09-30 17:24:14",0.12602
2096023,"Pradeep Purohit","2018-09-30 17:28:02",0.19734
2087802,"Causet Bros","2018-09-30 17:33:08",0.11803
2168349,cchen1994,"2018-09-30 17:37:02",0.48964
2168349,cchen1994,"2018-09-30 17:40:05",0.48959
2168029,rkcalnode,"2018-09-30 17:42:41",1.16083
2055388,YanbingLiu,"2018-09-30 17:45:16",0.12468
2168029,rkcalnode,"2018-09-30 17:47:33",0.28783
1704792,albertxavierr1,"2018-09-30 18:18:47",0.14532
2058506,"Anish Pandey","2018-09-30 18:44:11",0.19888
2117364,SixianTao,"2018-09-30 18:52:54",9.45429
2161136,EmmanuelLdx,"2018-09-30 19:11:44",0.12417
2024145,"Ozan Özgür","2018-09-30 19:32:39",0.12501
2117364,SixianTao,"2018-09-30 20:05:11",0.15031
2220927,"Miquel Natalia","2018-09-30 20:07:18",0.13582
1986981,"Seifeddine Fezzani","2018-09-30 20:10:51",0.13535
2158992,"Dinara Nurgatina","2018-09-30 21:11:12",0.40890
2168550,"Benson Huang","2018-09-30 21:20:27",0.11544
2158992,"Dinara Nurgatina","2018-09-30 21:20:46",0.14361
2130264,MachineMeister,"2018-09-30 21:42:51",0.11640
2158992,"Dinara Nurgatina","2018-09-30 21:49:33",0.13207
2168550,"Benson Huang","2018-09-30 21:53:23",0.11507
2158992,"Dinara Nurgatina","2018-09-30 21:57:11",0.13050
1077283,planet17,"2018-09-30 21:58:12",0.42005
2076567,"Pankaj Bhambhani","2018-09-30 22:08:04",0.59451
2158992,"Dinara Nurgatina","2018-09-30 22:09:32",0.13041
2143490,akshaykapoor347,"2018-09-30 22:10:56",0.11599
2168922,"Vladislav Amiaga","2018-09-30 22:24:14",0.51129
1496032,"Able Archer","2018-09-30 22:35:59",0.47991
2117993,"Ned Berman","2018-09-30 22:41:20",0.16118
2158992,"Dinara Nurgatina","2018-09-30 22:53:15",0.12828
1517225,"Don George","2018-09-30 23:04:10",0.17359
2161332,aaronli3,"2018-09-30 23:05:34",0.11452
2074527,YiQiao,"2018-09-30 23:12:05",0.11790
2161332,aaronli3,"2018-09-30 23:25:33",0.11429
2169117,forumor,"2018-09-30 23:34:37",0.14607
2169117,forumor,"2018-09-30 23:40:13",0.14462
2168608,JasonM,"2018-10-01 00:13:59",0.24767
2168608,JasonM,"2018-10-01 00:19:07",0.24029
2168608,JasonM,"2018-10-01 00:37:25",0.22940
1935944,iman18,"2018-10-01 00:39:55",0.16029
2119619,ASCEE,"2018-10-01 00:41:43",0.12933
2118396,kens41,"2018-10-01 00:46:30",0.20305
2119619,ASCEE,"2018-10-01 00:50:00",0.12906
2168608,JasonM,"2018-10-01 00:50:57",0.17178
2168999,"Nav Saini","2018-10-01 00:54:07",0.13029
2156232,"Samuel Zhang","2018-10-01 00:56:21",0.11396
2156018,"Chris Kardatzke","2018-10-01 01:23:43",0.50100
1935944,iman18,"2018-10-01 01:49:45",0.15281
1935944,iman18,"2018-10-01 02:01:44",0.14416
2156232,"Samuel Zhang","2018-10-01 02:08:57",0.11381
2013316,"Ben Chen","2018-10-01 02:14:02",0.18940
1621505,"Andrew Worsnop","2018-10-01 02:53:29",0.17964
2086410,Sine,"2018-10-01 02:58:30",0.40890
2125886,"Marcelo Colonno","2018-10-01 03:08:50",0.12336
2166909,stmtpls,"2018-10-01 03:15:02",9.45395
2166327,sunhong,"2018-10-01 03:17:59",1.15570
2164069,"JIAHAO LI","2018-10-01 03:45:54",0.12324
2125886,"Marcelo Colonno","2018-10-01 03:46:37",0.12284
2125886,"Marcelo Colonno","2018-10-01 03:50:24",0.11753
1069580,"Gleb Yakovenko","2018-10-01 04:09:56",0.18568
2165613,"Colin Zhu","2018-10-01 04:33:04",0.13029
2161332,aaronli3,"2018-10-01 04:34:28",0.11420
695833,Tested,"2018-10-01 04:49:17",0.12086
1307265,LuisAlbertoHerreraGomez,"2018-10-01 05:05:57",0.15300
1702510,kagglekickstarters,"2018-10-01 05:09:56",0.14972
2153355,rishabhjain2764,"2018-10-01 05:13:10",0.13817
2158901,agtadarsh,"2018-10-01 05:16:02",0.14735
2126542,kaysashaw,"2018-10-01 05:40:54",0.11553
2127810,"Hanbing Wang","2018-10-01 05:44:28",0.14779
2126542,kaysashaw,"2018-10-01 05:53:02",0.11547
1490815,RavinderRam,"2018-10-01 05:54:27",0.19459
2156895,"Wesley Gea","2018-10-01 05:55:33",0.16216
2161136,EmmanuelLdx,"2018-10-01 06:43:28",0.12337
1946038,"Aaditya Singh","2018-10-01 06:45:32",0.14977
2147173,"Hoang Pham","2018-10-01 06:53:57",0.19185
2086410,Sine,"2018-10-01 07:25:18",0.26064
2164069,"JIAHAO LI","2018-10-01 08:14:01",0.12276
1061006,kid811204,"2018-10-01 08:37:50",0.17446
953025,MahmoudMohamedElHussieni,"2018-10-01 09:00:39",0.11983
953025,MahmoudMohamedElHussieni,"2018-10-01 09:01:39",0.10985
1061006,kid811204,"2018-10-01 09:08:03",0.12719
2062027,"Andrei Ruslantsev","2018-10-01 10:10:18",0.13326
1474745,yanyucc8,"2018-10-01 10:14:14",0.12541
2096023,"Pradeep Purohit","2018-10-01 10:28:51",0.16360
1015830,AdityaVikram,"2018-10-01 10:42:44",0.11544
2116766,"Antonio Blasco","2018-10-01 11:08:49",0.37385
1517225,"Don George","2018-10-01 11:22:57",0.17186
2164069,"JIAHAO LI","2018-10-01 11:41:28",0.11362
2171262,rpaopat,"2018-10-01 11:45:32",0.14837
2171205,nakyamurya,"2018-10-01 11:54:13",1.16083
1916979,"Sarang Vasishth","2018-10-01 12:12:12",0.59445
1829125,"Kei Miyamae","2018-10-01 12:15:02",0.14235
1490815,RavinderRam,"2018-10-01 12:24:52",0.13200
2171581,andy64785,"2018-10-01 12:55:00",0.11743
2171595,sampadab17,"2018-10-01 13:03:58",0.12096
2171595,sampadab17,"2018-10-01 13:04:41",0.12086
2072055,Buddha,"2018-10-01 13:14:29",0.12350
1517225,"Don George","2018-10-01 13:40:21",0.16854
1829125,"Kei Miyamae","2018-10-01 13:41:59",0.14198
2121410,uplow,"2018-10-01 14:07:10",0.41697
2171878,"Alexis Perrier","2018-10-01 14:10:03",0.27766
2171762,KKtwoo,"2018-10-01 14:17:23",0.17429
2105060,luluisco,"2018-10-01 14:17:38",0.11692
2126077,"JJ Hughes","2018-10-01 14:19:06",0.20943
2105060,luluisco,"2018-10-01 14:20:48",0.11580
2171581,andy64785,"2018-10-01 14:21:13",0.11669
2171581,andy64785,"2018-10-01 14:23:52",0.11622
1566683,MishaNitboeind,"2018-10-01 14:27:06",0.12050
2171581,andy64785,"2018-10-01 14:36:30",0.11612
1474745,yanyucc8,"2018-10-01 14:39:10",0.12150
2132539,"Prasad Konnur","2018-10-01 14:42:49",0.14724
2147177,"Hamza ADRAT","2018-10-01 14:45:14",0.18558
2156018,"Chris Kardatzke","2018-10-01 14:59:58",0.39075
2150744,"Jason Fang","2018-10-01 15:07:51",0.12108
2172118,edwincktsoi,"2018-10-01 15:15:29",0.40890
2117993,"Ned Berman","2018-10-01 15:17:24",0.14423
2171565,"Vyazmin Ilja","2018-10-01 15:17:39",0.42066
2087802,"Causet Bros","2018-10-01 15:29:12",0.11792
2147179,HBBHS,"2018-10-01 15:31:05",0.17668
2172184,"kim liang","2018-10-01 15:37:16",0.15100
2171587,soukaina,"2018-10-01 15:37:18",0.17689
2147185,"alaeddine zahir","2018-10-01 15:38:09",0.19998
2117993,"Ned Berman","2018-10-01 15:43:31",0.13376
2171618,"Hanane TRIY","2018-10-01 15:44:52",0.20751
2160947,Vash,"2018-10-01 15:56:18",0.40890
2171646,"Emmanuel Rambeau","2018-10-01 15:56:50",0.72178
2044288,hongy14,"2018-10-01 16:09:49",0.20533
2148064,"Atsuhiro Zoshima","2018-10-01 16:25:23",0.15691
1517225,"Don George","2018-10-01 16:40:10",0.16820
1330382,"rocky s","2018-10-01 16:48:07",0.12766
2172184,"kim liang","2018-10-01 16:50:57",0.12666
2171625,Rachid,"2018-10-01 16:51:48",0.17297
2172765,"Ryan Senkpeil","2018-10-01 17:21:25",0.18629
2117955,"Dustin Hladek","2018-10-01 17:22:39",0.11657
2085411,"Vazgen Zakaryan","2018-10-01 17:42:28",0.12779
2126446,АндрейШишкин,"2018-10-01 17:46:37",0.12747
2172765,"Ryan Senkpeil","2018-10-01 17:50:32",0.15932
2171565,"Vyazmin Ilja","2018-10-01 18:17:50",0.37470
2026076,nyre,"2018-10-01 18:31:34",0.14428
2085411,"Vazgen Zakaryan","2018-10-01 18:40:02",0.12710
2171565,"Vyazmin Ilja","2018-10-01 18:41:21",0.20426
2085411,"Vazgen Zakaryan","2018-10-01 18:42:38",0.12647
1644960,hakki_kaan,"2018-10-01 18:59:29",0.11544
1484914,"Woo ","2018-10-01 19:01:34",0.58400
1484914,"Woo ","2018-10-01 19:02:40",0.12094
2009126,"Ying Liu","2018-10-01 19:04:12",0.14630
2122109,"Austin Brackfield","2018-10-01 19:04:42",0.20943
2059341,"Weiwei Ouyang","2018-10-01 19:20:59",0.11521
1236864,TanmayDisoriya,"2018-10-01 19:23:18",0.15566
2126934,"Victor T","2018-10-01 19:30:21",0.27815
2168735,dht2003,"2018-10-01 19:49:30",0.18946
2140980,Augustas,"2018-10-01 19:53:06",0.16348
2161244,fspiegel,"2018-10-01 20:04:54",0.11979
2171202,MenadB,"2018-10-01 20:09:14",0.72282
1881071,"LIU,H.W","2018-10-01 20:22:26",0.11591
2036666,"Jesus Santiago","2018-10-01 20:36:31",0.15366
1930407,"Bhumika Bhatt","2018-10-01 21:05:52",0.12159
2174036,maximizeentropy,"2018-10-01 21:17:12",0.12867
1773131,phongnguyen1,"2018-10-01 21:18:56",0.20491
2168374,evonneng,"2018-10-01 21:19:53",9.45549
2076720,DonErnesto,"2018-10-01 21:25:19",0.13478
2168374,evonneng,"2018-10-01 21:26:20",9.45408
1773131,phongnguyen1,"2018-10-01 21:29:16",0.17287
2045134,matternb04,"2018-10-01 21:30:07",0.70635
2168374,evonneng,"2018-10-01 21:30:41",0.12009
2092609,datadon,"2018-10-01 21:33:30",0.24654
2092609,datadon,"2018-10-01 21:37:08",0.14943
1496032,"Able Archer","2018-10-01 21:44:59",0.44708
1496032,"Able Archer","2018-10-01 21:58:55",0.16473
1496032,"Able Archer","2018-10-01 22:00:42",0.13734
2174036,maximizeentropy,"2018-10-01 22:00:55",0.11983
1496032,"Able Archer","2018-10-01 22:17:32",0.13587
2055416,"Van Bledsoe","2018-10-01 22:18:25",0.20943
2060307,"Kien Pham","2018-10-01 22:18:29",0.12374
2045134,matternb04,"2018-10-01 22:21:28",0.69201
2045485,"Spencer Retcher","2018-10-01 22:26:45",0.13579
1577681,Bemperson,"2018-10-01 22:28:30",0.12430
2045485,"Spencer Retcher","2018-10-01 22:30:58",0.13567
1080162,"Naimesh Chaudhari","2018-10-01 22:31:17",0.13501
2135723,"Johnny Petr","2018-10-01 22:41:44",0.14635
2156018,"Chris Kardatzke","2018-10-01 23:05:12",0.26807
2171588,basmabenyouba,"2018-10-01 23:07:34",9.45414
2174036,maximizeentropy,"2018-10-01 23:09:44",0.11544
2156018,"Chris Kardatzke","2018-10-01 23:15:52",0.21514
2156018,"Chris Kardatzke","2018-10-01 23:20:01",0.21219
2088975,JShenoy,"2018-10-01 23:39:54",0.12222
2060307,"Kien Pham","2018-10-01 23:43:36",0.11742
2060307,"Kien Pham","2018-10-02 00:00:05",0.11736
2089146,bigfat921,"2018-10-02 00:08:42",9.45244
2173613,WesleyKlock,"2018-10-02 00:10:27",0.13029
1507920,"Nelson Griffiths","2018-10-02 00:17:17",0.11809
2002683,"Yao Su","2018-10-02 00:27:06",0.11559
2131329,"Yuze Fu","2018-10-02 00:41:37",0.15448
2174572,"Tato Levicz","2018-10-02 01:01:03",0.19223
2173613,WesleyKlock,"2018-10-02 01:12:25",0.12199
2121954,smithra10,"2018-10-02 01:17:34",0.18262
1812537,wastegas,"2018-10-02 01:32:39",0.18564
2147090,"Zekai Zhang","2018-10-02 02:34:24",0.11421
2086091,vertexchlin,"2018-10-02 02:55:56",0.12170
2151276,boningsijia,"2018-10-02 03:07:02",0.60505
2123480,rsd229,"2018-10-02 03:09:52",0.74101
2165613,"Colin Zhu","2018-10-02 03:12:01",0.12238
2123480,rsd229,"2018-10-02 03:23:47",0.64314
2144910,"Cynthia Wu","2018-10-02 03:26:51",0.13029
2170607,rick.z,"2018-10-02 03:42:44",0.15892
2060307,"Kien Pham","2018-10-02 03:50:06",0.11713
1881071,"LIU,H.W","2018-10-02 04:32:25",0.11574
2073542,vatsalag99,"2018-10-02 04:42:26",0.11577
2117989,yuemin,"2018-10-02 04:46:54",11.80440
2117989,yuemin,"2018-10-02 04:50:14",11.80016
2060307,"Kien Pham","2018-10-02 04:50:18",0.11646
2053308,ashirahama,"2018-10-02 05:00:22",0.11883
1289879,xtian,"2018-10-02 05:06:08",0.18420
1779384,"Shruthi Krish","2018-10-02 05:14:03",0.13029
2003828,DaweiYiwen,"2018-10-02 05:52:19",0.12326
2173053,"priyanka lahoti","2018-10-02 05:58:34",0.13817
2003828,DaweiYiwen,"2018-10-02 06:00:16",0.12163
2003828,DaweiYiwen,"2018-10-02 06:00:30",0.12124
2003828,DaweiYiwen,"2018-10-02 06:00:47",0.12090
2003828,DaweiYiwen,"2018-10-02 06:04:11",0.12037
1474745,yanyucc8,"2018-10-02 06:23:02",0.11564
2118396,kens41,"2018-10-02 06:28:13",0.17524
2118396,kens41,"2018-10-02 06:30:07",0.15612
2170830,Kazk1018,"2018-10-02 06:51:23",9.45402
2170830,Kazk1018,"2018-10-02 06:53:31",0.15615
1381613,VanHelsing503,"2018-10-02 07:02:06",0.16617
1381613,VanHelsing503,"2018-10-02 07:05:49",0.16188
1327694,"Dhrumil Mehta","2018-10-02 07:30:36",0.13710
1327694,"Dhrumil Mehta","2018-10-02 07:33:39",0.13655
2171202,MenadB,"2018-10-02 08:03:02",0.15683
2171588,basmabenyouba,"2018-10-02 08:30:35",0.15401
1674733,shayan113,"2018-10-02 08:43:07",0.13814
2041911,raghav582,"2018-10-02 08:51:11",0.13097
2171969,Thrill_Seeker,"2018-10-02 09:04:23",0.33200
2015995,saisatish09,"2018-10-02 09:21:48",0.20972
2130113,dajofischer,"2018-10-02 09:23:08",0.13156
1960643,sergem,"2018-10-02 09:23:55",0.11620
2162360,dakele123,"2018-10-02 09:35:53",0.57669
2162360,dakele123,"2018-10-02 09:42:29",0.17453
2054215,"Nishan Kundu","2018-10-02 09:45:42",0.14975
2015995,saisatish09,"2018-10-02 09:52:54",0.16238
2054215,"Nishan Kundu","2018-10-02 10:02:52",0.14974
2015995,saisatish09,"2018-10-02 10:09:55",0.14997
2176289,"Ivana Pejeva","2018-10-02 10:22:26",0.15967
2176569,"Ronet Swaminathan","2018-10-02 10:58:59",0.18856
2078357,"Jan Radtke","2018-10-02 11:03:23",0.11462
2141331,"Daniel Banki","2018-10-02 11:40:22",0.40890
2140273,"Ben Amidon","2018-10-02 11:41:45",0.16678
2044006,TNanko,"2018-10-02 11:43:03",6.10416
2140273,"Ben Amidon","2018-10-02 11:44:52",0.13817
2044006,TNanko,"2018-10-02 11:46:39",0.85679
1201168,aravindhema,"2018-10-02 11:54:20",0.15110
1890277,"Dmitry Shcherbakov","2018-10-02 11:59:49",0.44670
1890277,"Dmitry Shcherbakov","2018-10-02 12:08:22",0.18371
2123522,"Acacio Passos","2018-10-02 12:33:12",0.11669
2044006,TNanko,"2018-10-02 12:39:03",0.30848
526094,funkfux,"2018-10-02 13:02:46",0.14448
2116766,"Antonio Blasco","2018-10-02 13:15:41",0.27009
1451021,"Bogdan Floris","2018-10-02 13:17:50",0.13808
2116766,"Antonio Blasco","2018-10-02 13:23:15",0.21504
2149454,RoiRodriguez,"2018-10-02 13:40:30",0.40259
2032102,Mentos05,"2018-10-02 14:15:17",0.17076
2090709,"Johnson Wu","2018-10-02 14:32:43",0.11421
2039555,sbill,"2018-10-02 14:36:43",0.12419
1497367,"Ramesh Singh","2018-10-02 14:38:20",0.14959
1201168,aravindhema,"2018-10-02 14:39:07",0.15110
1076691,Chirag_dj,"2018-10-02 14:41:47",0.13794
1080162,"Naimesh Chaudhari","2018-10-02 14:42:46",0.13424
2171878,"Alexis Perrier","2018-10-02 14:45:54",0.14655
2175716,Pand0ra,"2018-10-02 14:46:42",0.16940
2114958,"Ningxiao Zhang","2018-10-02 14:47:00",0.21662
1201168,aravindhema,"2018-10-02 14:53:39",0.15109
1890277,"Dmitry Shcherbakov","2018-10-02 14:58:52",0.15316
2173984,BrendanAHaas,"2018-10-02 15:17:01",0.21353
2177700,ТаняРусакова,"2018-10-02 15:17:52",0.45345
2032102,Mentos05,"2018-10-02 15:23:45",0.14880
2172075,"Nataliia Pashchenko","2018-10-02 15:25:03",0.18556
1890277,"Dmitry Shcherbakov","2018-10-02 15:25:08",0.15098
1890277,"Dmitry Shcherbakov","2018-10-02 15:29:34",0.14838
1517225,"Don George","2018-10-02 15:30:43",0.16300
1890277,"Dmitry Shcherbakov","2018-10-02 15:32:41",0.14689
2085411,"Vazgen Zakaryan","2018-10-02 15:39:16",0.12640
2160678,rania11,"2018-10-02 15:40:02",0.24409
2177345,JiaJunNeo,"2018-10-02 15:43:32",9.45282
526094,funkfux,"2018-10-02 16:00:48",0.12735
2078357,"Jan Radtke","2018-10-02 16:02:14",0.11434
1779384,"Shruthi Krish","2018-10-02 16:03:37",0.12240
2147177,"Hamza ADRAT","2018-10-02 16:03:59",0.17997
2160678,rania11,"2018-10-02 16:05:19",0.19170
2146450,"Jules Goueffon","2018-10-02 16:06:18",0.42600
2160678,rania11,"2018-10-02 16:07:52",0.18835
1201168,aravindhema,"2018-10-02 16:08:16",0.14983
2128007,"Anupam Ghosh","2018-10-02 16:11:31",4.44938
2146450,"Jules Goueffon","2018-10-02 16:11:37",0.20696
1201168,aravindhema,"2018-10-02 16:19:13",0.14247
